,chrom,start,stop,Sample_sum_norm,Peak_type,index_x,p279_x,p318_x,difference_x,z_score_x,Feature_x,gene_279,index_y,p279_y,p318_y,difference_y,z_score_y,Feature_y,gene_NC,Sample
251,chr11,33147598,33169707,1.884153703578308,Oncoprotein_Target,,,,,,,,,,,,,,,p279
252,chr11,33251576,33298016,4.821480751059753,Oncoprotein_Target,,,,,,,,,,,,,,,p279
253,chr11,33304760,33314487,1.151857648861932,Oncoprotein_Target,,,,,,,,,,,,,,,p279
254,chr11,33315032,33334681,1.163991980558207,Oncoprotein_Target,,,,,,,,,,,,,,,p279
255,chr11,33339323,33348056,1.3329697579022486,Oncoprotein_Target,,,,,,,,,,,,,,,p279
256,chr11,33374592,33378810,1.019806744750933,Oncoprotein_Target,,,,,,,,,,,,,,,p279
257,chr11,33863013,33876474,4.771358723890255,Oncoprotein_Target,,,,,,,,,,,,,,,p279
258,chr11,33878584,33887887,2.189032583490831,Oncoprotein_Target,,,,,,,,,,,,,,,p279
259,chr11,34914386,34929020,2.3784747905503343,Oncoprotein_Target,,,,,,,,,,,,,,,p279
260,chr11,34985738,34993169,1.2407821545482305,Oncoprotein_Target,,,,,,,,,,,,,,,p279
261,chr11,35158758,35188053,4.08462869733398,Oncoprotein_Target,,,,,,,,,,,,,,,p279
262,chr11,36563405,36580304,3.502991953583287,ALL_specific,chr11:36563405-36580304,18.862292381907626,-0.0187659723215064,18.881058354229133,2.342339886034356,chr11:36563405-36580304,"RAG2, RAG1",,,,,,,,p279
263,chr11,36585366,36606423,2.0262196588233783,Oncoprotein_Target,,,,,,,,,,,,,,,p279
264,chr11,36615315,36632463,2.42651130498773,ALL_specific,chr11:36615315-36632463,20.025860332594,-0.0063734497116997,20.0322337823057,2.4890601756312094,chr11:36615315-36632463,C11orf74,,,,,,,,p279
265,chr11,61961051,61975161,5.553676191043269,NC_specific,,,,,,,,chr11:61961051-61975161,0.3209424188634462,22.47962293162976,-22.158680512766317,-2.8882811163662807,chr11:61961051-61975161,"BEST1, FTH1",p279
266,chr11,65402493,65456445,12.424663691202216,Oncoprotein_Target,,,,,,,,,,,,,,,p279
267,chr11,65486121,65513344,21.449660349946573,Oncoprotein_Target,,,,,,,,,,,,,,,p279
268,chr11,66451547,66451758,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
269,chr11,73136112,73145774,6.813855111576293,Oncoprotein_Target,,,,,,,,,,,,,,,p279
270,chr11,78557935,78563445,2.230365956802025,Oncoprotein_Target,,,,,,,,,,,,,,,p279
271,chr11,92221054,92234071,1.5170163443154714,Oncoprotein_Target,,,,,,,,,,,,,,,p279
272,chr11,92236133,92247032,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
273,chr11,92605676,92613269,1.2915762555017818,Oncoprotein_Target,,,,,,,,,,,,,,,p279
274,chr11,93727169,93748514,5.261095003132817,Oncoprotein_Target,,,,,,,,,,,,,,,p279
275,chr11,94532163,94566702,2.675712525303096,Oncoprotein_Target,,,,,,,,,,,,,,,p279
276,chr11,94572290,94585580,2.102982695800668,Oncoprotein_Target,,,,,,,,,,,,,,,p279
277,chr11,107851908,107860654,2.093876697551487,Oncoprotein_Target,,,,,,,,,,,,,,,p279
278,chr11,109942961,109947721,1.4840053057981977,Oncoprotein_Target,,,,,,,,,,,,,,,p279
279,chr11,109970288,109973901,1.988204252694674,Oncoprotein_Target,,,,,,,,,,,,,,,p279
280,chr11,110054710,110065427,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
281,chr11,110065700,110079166,1.459019642616085,Oncoprotein_Target,,,,,,,,,,,,,,,p279
282,chr11,110081320,110171709,1.2839276174379788,Oncoprotein_Target,,,,,,,,,,,,,,,p279
283,chr11,110291976,110300525,2.198552774639808,Oncoprotein_Target,,,,,,,,,,,,,,,p279
284,chr11,114057942,114063612,2.958056826060833,Oncoprotein_Target,,,,,,,,,,,,,,,p279
285,chr11,114067792,114087344,1.6025165677294058,Oncoprotein_Target,,,,,,,,,,,,,,,p279
286,chr11,114094852,114100558,1.5051344729934295,Oncoprotein_Target,,,,,,,,,,,,,,,p279
287,chr11,116978673,116991777,2.136835390064428,Oncoprotein_Target,,,,,,,,,,,,,,,p279
288,chr11,122652252,122761081,12.04767360814328,Oncoprotein_Target,,,,,,,,,,,,,,,p279
289,chr11,128657687,128674216,2.866422407350801,Oncoprotein_Target,,,,,,,,,,,,,,,p279
290,chr11,128683181,128710746,4.993982445355361,Oncoprotein_Target,,,,,,,,,,,,,,,p279
291,chr11,128711839,128744373,2.9442753555170675,Oncoprotein_Target,,,,,,,,,,,,,,,p279
292,chr11,130066129,130078462,4.220421102286664,Oncoprotein_Target,,,,,,,,,,,,,,,p279
293,chr12,634559,647108,2.099225667809923,Oncoprotein_Target,,,,,,,,,,,,,,,p279
294,chr12,722151,727059,1.600504610876135,Oncoprotein_Target,,,,,,,,,,,,,,,p279
295,chr12,727283,733299,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
296,chr12,736897,740028,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
297,chr12,743312,837920,2.5543937147730698,Oncoprotein_Target,,,,,,,,,,,,,,,p279
298,chr12,7870138,7875305,1.1940271322456395,Oncoprotein_Target,,,,,,,,,,,,,,,p279
299,chr12,9628938,9821264,5.423931193433579,Oncoprotein_Target,,,,,,,,,,,,,,,p279
300,chr12,9848846,9902442,2.422762909689051,ALL_specific,chr12:9848846-9902442,18.77020787881311,2.0990318710165736,16.671176007796536,2.060684657877418,chr12:9848846-9902442,"KLRF2, CLEC2B, CLEC2A",,,,,,,,p279
301,chr12,9920094,9953032,1.6317642051343215,Oncoprotein_Target,,,,,,,,,,,,,,,p279
302,chr12,9966469,9975102,1.163305841878891,Oncoprotein_Target,,,,,,,,,,,,,,,p279
303,chr12,9995921,10003794,1.592036883929694,Oncoprotein_Target,,,,,,,,,,,,,,,p279
304,chr12,10016034,10020362,1.929241270922552,Oncoprotein_Target,,,,,,,,,,,,,,,p279
305,chr12,10023447,10040750,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
306,chr12,10040938,10070791,1.3654039649970269,Oncoprotein_Target,,,,,,,,,,,,,,,p279
307,chr12,10210662,10215692,5.059708503015291,Oncoprotein_Target,,,,,,,,,,,,,,,p279
308,chr12,10359232,10423570,3.980668339609612,Oncoprotein_Target,,,,,,,,,,,,,,,p279
309,chr12,10431943,10436946,1.6648269668443951,Oncoprotein_Target,,,,,,,,,,,,,,,p279
310,chr12,10716065,10726307,7.454009099084946,Oncoprotein_Target,,,,,,,,,,,,,,,p279
311,chr12,11645261,11664285,14.431678009676835,Oncoprotein_Target,,,,,,,,,,,,,,,p279
312,chr12,11666368,11676172,5.853944764508181,Oncoprotein_Target,,,,,,,,,,,,,,,p279
313,chr12,11682403,11695508,4.166312248842763,Oncoprotein_Target,,,,,,,,,,,,,,,p279
314,chr12,11718487,11816854,11.531983744542066,Oncoprotein_Target,,,,,,,,,,,,,,,p279
315,chr12,11833300,11840975,8.973423059703087,Oncoprotein_Target,,,,,,,,,,,,,,,p279
316,chr12,11873342,11886528,4.0105526630309845,Oncoprotein_Target,,,,,,,,,,,,,,,p279
317,chr12,12710629,12765486,18.86732035131938,Oncoprotein_Target,,,,,,,,,,,,,,,p279
318,chr12,14379701,14421122,2.272665059465212,Oncoprotein_Target,,,,,,,,,,,,,,,p279
319,chr12,14943422,14967303,4.338136222131441,Oncoprotein_Target,,,,,,,,,,,,,,,p279
320,chr12,24899823,24906967,3.97679526454804,Oncoprotein_Target,,,,,,,,,,,,,,,p279
321,chr12,24941201,24954128,5.1287084993953815,Oncoprotein_Target,,,,,,,,,,,,,,,p279
322,chr12,24990139,25008852,2.594397174557166,Oncoprotein_Target,,,,,,,,,,,,,,,p279
323,chr12,25012296,25028538,1.6671162925666008,Oncoprotein_Target,,,,,,,,,,,,,,,p279
324,chr12,25038160,25046637,2.4473173566087105,Oncoprotein_Target,,,,,,,,,,,,,,,p279
325,chr12,25046843,25064845,6.472417613679805,Oncoprotein_Target,,,,,,,,,,,,,,,p279
326,chr12,25068023,25098687,2.8661864328144744,Oncoprotein_Target,,,,,,,,,,,,,,,p279
327,chr12,26194526,26200363,1.2549499107786426,Oncoprotein_Target,,,,,,,,,,,,,,,p279
328,chr12,29145814,29167462,3.0940938521386943,Oncoprotein_Target,,,,,,,,,,,,,,,p279
329,chr12,29388321,29391493,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
330,chr12,31314283,31329059,4.123649718171217,Oncoprotein_Target,,,,,,,,,,,,,,,p279
331,chr12,32103749,32111746,1.8253874292810264,Oncoprotein_Target,,,,,,,,,,,,,,,p279
332,chr12,32476609,32480196,1.1376433935912076,Oncoprotein_Target,,,,,,,,,,,,,,,p279
333,chr12,32519034,32525711,1.0225917128798832,Oncoprotein_Target,,,,,,,,,,,,,,,p279
334,chr12,32557186,32560758,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
335,chr12,38870942,38885667,1.5183925594331669,Oncoprotein_Target,,,,,,,,,,,,,,,p279
336,chr12,38900172,38908337,1.3481745950374495,Oncoprotein_Target,,,,,,,,,,,,,,,p279
337,chr12,41185507,41188835,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
338,chr12,41189048,41209347,1.1851499027560266,Oncoprotein_Target,,,,,,,,,,,,,,,p279
339,chr12,41209375,41214162,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
340,chr12,42467515,42470719,2.2548676265364582,Oncoprotein_Target,,,,,,,,,,,,,,,p279
341,chr12,43790339,43800785,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
342,chr12,43801874,43814739,1.7123517945338538,Oncoprotein_Target,,,,,,,,,,,,,,,p279
343,chr12,43814883,43818386,1.2638352543644733,Oncoprotein_Target,,,,,,,,,,,,,,,p279
344,chr12,43818579,43820214,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
345,chr12,43820683,43823639,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
346,chr12,43823779,43825241,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
347,chr12,43825385,43828185,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
348,chr12,43829062,43830441,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
349,chr12,43831907,43833464,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
350,chr12,43833596,43839811,4.782557093103948,Oncoprotein_Target,,,,,,,,,,,,,,,p279
351,chr12,43839961,43843045,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
352,chr12,43868532,43871525,1.052337652037735,Oncoprotein_Target,,,,,,,,,,,,,,,p279
353,chr12,43872140,43875847,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
354,chr12,43876015,43878577,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
355,chr12,43879025,43880879,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
356,chr12,45210415,45221635,5.141821950411832,Oncoprotein_Target,,,,,,,,,,,,,,,p279
357,chr12,45712856,45850756,3.66817954811546,Oncoprotein_Target,,,,,,,,,,,,,,,p279
358,chr12,45852043,45867300,1.0188612172929183,Oncoprotein_Target,,,,,,,,,,,,,,,p279
359,chr12,45950061,45955119,1.8092363475775648,Oncoprotein_Target,,,,,,,,,,,,,,,p279
360,chr12,45957126,45969723,1.2320321808724486,Oncoprotein_Target,,,,,,,,,,,,,,,p279
361,chr12,45972948,45997166,6.1014124699900725,Oncoprotein_Target,,,,,,,,,,,,,,,p279
362,chr12,46261407,46274452,1.388842371464983,Oncoprotein_Target,,,,,,,,,,,,,,,p279
363,chr12,53596400,53609355,1.86840032480424,Oncoprotein_Target,,,,,,,,,,,,,,,p279
364,chr12,62928958,62936948,2.1072655123435764,Oncoprotein_Target,,,,,,,,,,,,,,,p279
365,chr12,64447968,64468167,1.7182719606345311,Oncoprotein_Target,,,,,,,,,,,,,,,p279
366,chr12,64607608,64628439,4.339355305576526,Oncoprotein_Target,,,,,,,,,,,,,,,p279
367,chr12,65161958,65190266,1.974680891391777,Oncoprotein_Target,,,,,,,,,,,,,,,p279
368,chr12,65202304,65212803,1.595479527611937,Oncoprotein_Target,,,,,,,,,,,,,,,p279
369,chr12,65819965,65865961,1.2905151429904695,Oncoprotein_Target,,,,,,,,,,,,,,,p279
370,chr12,65866654,65913003,1.1545407773078504,Oncoprotein_Target,,,,,,,,,,,,,,,p279
371,chr12,65914538,65937509,1.2703228837731493,Oncoprotein_Target,,,,,,,,,,,,,,,p279
372,chr12,66186467,66193854,3.567933150820594,Oncoprotein_Target,,,,,,,,,,,,,,,p279
373,chr12,69235592,69258010,1.838349097621684,Oncoprotein_Target,,,,,,,,,,,,,,,p279
374,chr12,69327040,69333896,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
375,chr12,70746241,70757784,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
376,chr12,70783475,70787120,1.4093837687708943,Oncoprotein_Target,,,,,,,,,,,,,,,p279
377,chr12,70787689,70792841,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
378,chr12,72026060,72037137,1.226475234363369,Oncoprotein_Target,,,,,,,,,,,,,,,p279
379,chr12,72261958,72289755,1.5264277596262563,Oncoprotein_Target,,,,,,,,,,,,,,,p279
380,chr12,72303501,72331311,1.0364667976847588,Oncoprotein_Target,,,,,,,,,,,,,,,p279
381,chr12,76863216,76869032,4.192944198829854,Oncoprotein_Target,,,,,,,,,,,,,,,p279
382,chr12,78858549,78874428,2.458232082722994,Oncoprotein_Target,,,,,,,,,,,,,,,p279
383,chr12,78885318,78899332,1.503335096704888,Oncoprotein_Target,,,,,,,,,,,,,,,p279
384,chr12,89340640,89358027,7.60382998753342,Oncoprotein_Target,,,,,,,,,,,,,,,p279
385,chr12,92128799,92150675,6.737995778243564,NC_specific,,,,,,,,chr12:92128799-92150675,6.496179691431119,25.450154235385423,-18.953974543954303,-2.479833041165017,chr12:92128799-92150675,"LOC101928617, LINC01619, BTG1",p279
386,chr12,92925202,92935935,2.505702673806552,Oncoprotein_Target,,,,,,,,,,,,,,,p279
387,chr12,93431201,93451379,3.924095029981714,Oncoprotein_Target,,,,,,,,,,,,,,,p279
388,chr12,93543178,93615713,33.09303308690203,Oncoprotein_Target,,,,,,,,,,,,,,,p279
389,chr12,93668133,93795739,10.5530787354362,Oncoprotein_Target,,,,,,,,,,,,,,,p279
390,chr12,94097582,94103946,8.56439638286447,Oncoprotein_Target,,,,,,,,,,,,,,,p279
391,chr12,95544255,95552780,1.2545273188369883,Oncoprotein_Target,,,,,,,,,,,,,,,p279
392,chr12,104454037,104480456,8.118450992502112,Oncoprotein_Target,,,,,,,,,,,,,,,p279
393,chr12,113449822,113451730,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
394,chr12,115986345,116004043,2.4788860280635108,Oncoprotein_Target,,,,,,,,,,,,,,,p279
395,chr12,116004982,116031487,3.16151218442681,ALL_specific,chr12:116004982-116031487,20.39675837905106,2.3695230668329024,18.02723531221816,2.233517928118151,chr12:116004982-116031487,MED13L,,,,,,,,p279
396,chr12,116043659,116251476,9.585187122425332,Oncoprotein_Target,,,,,,,,,,,,,,,p279
397,chr12,116251570,116285554,25.77890324595312,Oncoprotein_Target,,,,,,,,,,,,,,,p279
398,chr12,116589010,116595796,7.363431183710285,Oncoprotein_Target,,,,,,,,,,,,,,,p279
399,chr12,116597448,116607186,5.951961705152898,Oncoprotein_Target,,,,,,,,,,,,,,,p279
400,chr12,116631486,116639316,11.848115523731243,Oncoprotein_Target,,,,,,,,,,,,,,,p279
401,chr12,116657601,116669953,4.485779352821718,Oncoprotein_Target,,,,,,,,,,,,,,,p279
402,chr12,116670231,116681413,8.442210014121558,ALL_specific,chr12:116670231-116681413,19.268332525859737,1.4829881354204597,17.785344390439278,2.2026883036937086,chr12:116670231-116681413,.,,,,,,,,p279
403,chr12,116684872,116700212,16.410086794986082,ALL_specific,chr12:116684872-116700212,24.2543068673343,2.1627721036635155,22.091534763670783,2.7515234188380258,chr12:116684872-116700212,.,,,,,,,,p279
404,chr12,118353281,118362895,4.0620486915400384,Oncoprotein_Target,,,,,,,,,,,,,,,p279
405,chr12,120524173,120542147,1.8485677401347425,Oncoprotein_Target,,,,,,,,,,,,,,,p279
406,chr12,121977384,121999750,6.20316167172217,ALL_specific,chr12:121977384-121999750,16.36088307172823,0.1908860392001678,16.169997032528062,1.9968080995372983,chr12:121977384-121999750,WDR66,,,,,,,,p279
407,chr12,121999925,122036058,30.806415703499773,ALL_specific,chr12:121999925-122036058,21.92691087533282,3.2320953512486432,18.694815524084177,2.3186027550048456,chr12:121999925-122036058,"WDR66, BCL7A",,,,,,,,p279
408,chr12,123140187,123154586,1.4781115116496597,Oncoprotein_Target,,,,,,,,,,,,,,,p279
409,chr12,131575957,131577658,11.0665567803023,Oncoprotein_Target,,,,,,,,,,,,,,,p279
410,chr12,132833573,132840327,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
411,chr13,28046990,28061604,2.3424083148198536,Oncoprotein_Target,,,,,,,,,,,,,,,p279
412,chr13,28062154,28110626,19.82743279260024,Oncoprotein_Target,,,,,,,,,,,,,,,p279
413,chr13,28118403,28167488,22.705699439304787,Oncoprotein_Target,,,,,,,,,,,,,,,p279
414,chr13,28170129,28193767,3.4928914071208026,Oncoprotein_Target,,,,,,,,,,,,,,,p279
415,chr13,28194009,28301278,30.184996512507485,Oncoprotein_Target,,,,,,,,,,,,,,,p279
416,chr13,29839998,29854166,2.442241511798548,Oncoprotein_Target,,,,,,,,,,,,,,,p279
417,chr13,30404498,30425190,5.019823134465375,Oncoprotein_Target,,,,,,,,,,,,,,,p279
418,chr13,30440338,30469924,11.309877872539287,Oncoprotein_Target,,,,,,,,,,,,,,,p279
419,chr13,32582698,32592647,3.3383596023497524,Oncoprotein_Target,,,,,,,,,,,,,,,p279
420,chr13,36429435,36440100,5.410399487528545,Oncoprotein_Target,,,,,,,,,,,,,,,p279
421,chr13,36880926,36884694,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
422,chr13,36887881,36897117,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
423,chr13,36912078,36923242,1.3484984970318603,Oncoprotein_Target,,,,,,,,,,,,,,,p279
424,chr13,40651338,40671238,1.3536428750453473,Oncoprotein_Target,,,,,,,,,,,,,,,p279
425,chr13,40919988,40926733,4.116158885793606,Oncoprotein_Target,,,,,,,,,,,,,,,p279
426,chr13,40927245,40954915,5.206345450270797,Oncoprotein_Target,,,,,,,,,,,,,,,p279
427,chr13,40954992,41029520,29.34723868756372,Oncoprotein_Target,,,,,,,,,,,,,,,p279
428,chr13,41029652,41037388,10.549373432460634,Oncoprotein_Target,,,,,,,,,,,,,,,p279
429,chr13,41048113,41077406,16.23097070624016,Oncoprotein_Target,,,,,,,,,,,,,,,p279
430,chr13,41309330,41330321,1.6196135754410008,NC_specific,,,,,,,,chr13:41309330-41330321,0.7007861220963255,19.981065836120383,-19.280279714024054,-2.5214214801482724,chr13:41309330-41330321,NAA16,p279
431,chr13,41452731,41471906,6.445936904626277,Oncoprotein_Target,,,,,,,,,,,,,,,p279
432,chr13,42036387,42057495,2.0062866106249464,Oncoprotein_Target,,,,,,,,,,,,,,,p279
433,chr13,46146286,46185691,6.064042969488787,Oncoprotein_Target,,,,,,,,,,,,,,,p279
434,chr13,46549366,46562039,4.316455545333449,Oncoprotein_Target,,,,,,,,,,,,,,,p279
435,chr13,46584141,46589868,1.535598454886373,Oncoprotein_Target,,,,,,,,,,,,,,,p279
436,chr13,46589933,46613930,1.7881662549015338,Oncoprotein_Target,,,,,,,,,,,,,,,p279
437,chr13,48229920,48245932,2.5370659742504733,Oncoprotein_Target,,,,,,,,,,,,,,,p279
438,chr13,48397033,48414524,4.807956709546602,Oncoprotein_Target,,,,,,,,,,,,,,,p279
439,chr13,48422463,48450343,1.6000873836725922,Oncoprotein_Target,,,,,,,,,,,,,,,p279
440,chr13,49991066,50022757,4.140576925704837,Oncoprotein_Target,,,,,,,,,,,,,,,p279
441,chr13,50024318,50099596,8.871735859345133,Oncoprotein_Target,,,,,,,,,,,,,,,p279
442,chr13,50100047,50139368,11.844583637276177,Oncoprotein_Target,,,,,,,,,,,,,,,p279
443,chr13,50804762,50813302,1.1940249233757372,Oncoprotein_Target,,,,,,,,,,,,,,,p279
444,chr13,50889332,50920350,4.035347341787457,Oncoprotein_Target,,,,,,,,,,,,,,,p279
445,chr13,66981708,66983350,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
446,chr13,66983989,66986769,1.99631072852204,Oncoprotein_Target,,,,,,,,,,,,,,,p279
447,chr13,66992740,66998189,1.4522982301529337,Oncoprotein_Target,,,,,,,,,,,,,,,p279
448,chr13,67000597,67002946,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
449,chr13,67003119,67004284,1.585650589214924,Oncoprotein_Target,,,,,,,,,,,,,,,p279
450,chr13,67006514,67012085,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
451,chr13,67012215,67013152,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
452,chr13,67018206,67019991,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
453,chr13,67020746,67026099,2.365188423069416,Oncoprotein_Target,,,,,,,,,,,,,,,p279
454,chr13,67031573,67033896,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
455,chr13,67035864,67038390,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
456,chr13,67040107,67040706,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
457,chr13,67047468,67049957,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
458,chr13,67057743,67060849,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
459,chr13,67061830,67072813,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
460,chr13,67191428,67198249,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
461,chr13,67217315,67240788,1.7088965763495283,Oncoprotein_Target,,,,,,,,,,,,,,,p279
462,chr13,67246463,67250577,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
463,chr13,67253313,67257041,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
464,chr13,71229334,71292801,1.2372448450272295,Oncoprotein_Target,,,,,,,,,,,,,,,p279
465,chr13,71299216,71334210,1.0974525443518015,Oncoprotein_Target,,,,,,,,,,,,,,,p279
466,chr13,71335326,71339707,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
467,chr13,71455098,71616916,1.0562790836170477,Oncoprotein_Target,,,,,,,,,,,,,,,p279
468,chr13,71617020,71631727,1.0624867983241848,Oncoprotein_Target,,,,,,,,,,,,,,,p279
469,chr13,71656202,71664273,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
470,chr13,71669657,71674925,1.0823783368673243,Oncoprotein_Target,,,,,,,,,,,,,,,p279
471,chr13,71678101,71693262,1.741431531350108,Oncoprotein_Target,,,,,,,,,,,,,,,p279
472,chr13,71693338,71706677,1.53850487496937,Oncoprotein_Target,,,,,,,,,,,,,,,p279
473,chr13,71710592,71719699,1.5865431872097155,Oncoprotein_Target,,,,,,,,,,,,,,,p279
474,chr13,71720221,71738694,1.018655470340912,Oncoprotein_Target,,,,,,,,,,,,,,,p279
475,chr13,71750675,71757667,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
476,chr13,71766367,71779800,1.0342929365448437,Oncoprotein_Target,,,,,,,,,,,,,,,p279
477,chr13,71781809,71791275,1.314786213164996,Oncoprotein_Target,,,,,,,,,,,,,,,p279
478,chr13,71794620,71815737,1.1005555518248635,Oncoprotein_Target,,,,,,,,,,,,,,,p279
479,chr13,71822266,71837812,1.2904594798253226,Oncoprotein_Target,,,,,,,,,,,,,,,p279
480,chr13,71840223,71846396,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
481,chr13,71846424,71902954,1.0355616122008031,Oncoprotein_Target,,,,,,,,,,,,,,,p279
482,chr13,71906438,71974889,1.1574537368326558,Oncoprotein_Target,,,,,,,,,,,,,,,p279
483,chr13,72724752,72731978,4.130972785024497,Oncoprotein_Target,,,,,,,,,,,,,,,p279
484,chr13,74024080,74034976,1.221185465766676,Oncoprotein_Target,,,,,,,,,,,,,,,p279
485,chr13,77714836,77722871,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
486,chr13,79379474,79410978,1.595881274935819,Oncoprotein_Target,,,,,,,,,,,,,,,p279
487,chr13,80329486,80347276,4.885884306326169,Oncoprotein_Target,,,,,,,,,,,,,,,p279
488,chr13,88930659,88935684,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
489,chr13,99206742,99248905,2.500346645740276,Oncoprotein_Target,,,,,,,,,,,,,,,p279
490,chr13,99251609,99267565,1.495633757424262,Oncoprotein_Target,,,,,,,,,,,,,,,p279
491,chr13,99292688,99318349,3.6985790504189913,Oncoprotein_Target,,,,,,,,,,,,,,,p279
492,chr13,104830361,104835144,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
493,chr13,109783246,109792748,2.961730618896964,NC_specific,,,,,,,,chr13:109783246-109792748,0.714519899773887,16.572785954282807,-15.85826605450892,-2.0852769769882755,chr13:109783246-109792748,IRS2,p279
494,chr14,21212910,21252778,3.2883258628600154,Oncoprotein_Target,,,,,,,,,,,,,,,p279
495,chr14,21252845,21271383,13.626530442748258,NC_specific,,,,,,,,chr14:21252845-21271383,4.774146713705982,20.04339253188475,-15.269245818178767,-2.010204822436503,chr14:21252845-21271383,HNRNPC,p279
